time,open,high,low,close,Up Trend,Down Trend,Up Trend,Down Trend,VWAP,Histogram,MACD,Signal line
2026-04-06T11:40:00+05:30,22619.6,22650.6,22604.9,22644.4,,22661.092202595653,,22700.293431496266,22637.305573898182,0.06511852027114173,0.14406336106185336,0.07894484079071162
2026-04-06T11:45:00+05:30,22644.3,22663.3,22634.55,22645.7,,22661.092202595653,,22700.293431496266,22637.488578158194,1.6422312793683431,2.1317339400011406,0.48950266063279746
2026-04-06T11:50:00+05:30,22646.2,22675.25,22644.8,22668.2,22570.787470709416,,,22700.293431496266,22637.926364904535,3.976081259274324,5.4596042347257026,1.4835229754513786
2026-04-06T11:55:00+05:30,22669,22707.8,22665.7,22676.4,22597.764347173943,,,22700.293431496266,22639.07162525673,5.740240310233173,8.658823363242846,2.918583053009672
2026-04-06T12:00:00+05:30,22678.05,22684.8,22663.75,22667.85,22597.764347173943,,,22700.293431496266,22639.66040305884,5.972818953350279,10.384606744697521,4.411787791347242
2026-04-06T12:05:00+05:30,22667.95,22691.95,22664.75,22673.6,22597.764347173943,,,22700.293431496266,22640.388953257927,6.132219841701961,12.077062593474693,5.9448427517727325
2026-04-06T12:10:00+05:30,22673,22680.75,22659.4,22659.6,22597.764347173943,,,22700.293431496266,22640.770752934583,4.963022843255027,12.148621305841516,7.185598462586489
2026-04-06T12:15:00+05:30,22660.35,22672.45,22653.1,22660.2,22597.764347173943,,,22700.293431496266,22641.114984855372,3.9428038260032245,12.114103245090519,8.171299419087294
2026-04-06T12:20:00+05:30,22661.7,22731.1,22659.25,22700.8,22611.322914975954,,22580.702826580935,,22643.191214476745,5.613162993140756,15.187753160513239,9.574590167372483
2026-04-06T12:25:00+05:30,22702,22727.95,22699.25,22713.4,22631.070519227156,,22601.96504392284,,22644.376205535456,7.082673332630801,18.427931833160983,11.345258500530182
2026-04-06T12:30:00+05:30,22713.55,22714.9,22648.35,22650.1,22631.070519227156,,22601.96504392284,,22644.949646980993,3.4893578288309506,15.70695578656887,12.217597957737919
2026-04-06T12:35:00+05:30,22649.4,22682.6,22644.45,22667.7,22631.070519227156,,22601.96504392284,,22645.345425870386,2.066024756602454,14.800128903490986,12.734104146888532
2026-04-06T12:40:00+05:30,22667.95,22684.8,22652.65,22675.65,22631.070519227156,,22601.96504392284,,22645.806278866854,1.4568587603582124,14.555177597336296,13.098318836978084
2026-04-06T12:45:00+05:30,22676.2,22757,22675.45,22757,22631.070519227156,,22601.96504392284,,22647.6780089427,6.0708264508351455,20.686851900522015,14.61602544968687
2026-04-06T12:50:00+05:30,22756.05,22785.3,22746.55,22775.25,22678.85004877745,,22637.107283285997,,22650.740750181718,9.675950108302168,26.710963085064577,17.03501297676241
2026-04-06T12:55:00+05:30,22776.15,22804,22774.3,22802.45,22703.458796338582,,22664.3040549574,,22653.755009432425,13.00887797475347,33.29611044520425,20.28723247045078
2026-04-06T13:00:00+05:30,22804.25,22814.4,22758.45,22767.4,22703.458796338582,,22664.3040549574,,22656.441297387675,11.994181769562815,35.2799596824043,23.285777912841482
2026-04-06T13:05:00+05:30,22769.05,22806.95,22768.4,22806,22703.458796338582,,22664.3040549574,,22658.539365259992,12.9805048492717,39.511408974431106,26.530904125159406
2026-04-06T13:10:00+05:30,22807.25,22865.25,22806.2,22860.7,22747.523766760787,,22702.66295606394,,22663.06120071097,16.16720255613399,46.73990732032689,30.572704764192903
2026-04-06T13:15:00+05:30,22861.3,22876.1,22844.85,22864.2,22773.55882842275,,22731.34416045755,,22666.893593817742,17.261687779015624,52.14981448796243,34.88812670894681
2026-04-06T13:20:00+05:30,22864.4,22898.95,22863.15,22878.4,22794.899637001614,,22754.092244411797,,22670.760551444542,17.630946150613127,56.92680939721322,39.29586324660009
2026-04-06T13:25:00+05:30,22878.5,22881.15,22843.85,22860.2,22794.899637001614,,22754.092244411797,,22673.502278122414,15.418412447455658,58.56887880591967,43.15046635846401
2026-04-06T13:30:00+05:30,22863.65,22893.6,22862.95,22884.85,22794.899637001614,,22755.348217973555,,22676.400673090757,14.403091376015588,61.154330578483496,46.75123920246791
2026-04-06T13:35:00+05:30,22885.7,22900.55,22863.4,22863.4,22797.857507524255,,22760.195896176196,,22678.969209446364,11.216562935891389,60.77194287233215,49.55537993644076
2026-04-06T13:40:00+05:30,22863.45,22877.75,22843.5,22850.9,22797.857507524255,,22760.195896176196,,22681.953960840645,7.381810142031384,58.78264261397999,51.400832471948604
2026-04-06T13:45:00+05:30,22852.7,22874.35,22843.8,22843.8,22797.857507524255,,22760.195896176196,,22684.273434307695,3.6695777056435404,55.98780460400303,52.31822689835949
2026-04-06T13:50:00+05:30,22845.8,22886.75,22843.4,22882.7,22797.857507524255,,22760.195896176196,,22686.41650353454,3.1559888399341816,56.263212948277214,53.10722410834303
2026-04-06T13:55:00+05:30,22883,22887.4,22859.6,22862.8,22797.857507524255,,22760.195896176196,,22688.565176813663,0.9144992038745272,54.25034811318619,53.335848909311665
2026-04-06T14:00:00+05:30,22862.45,22898.7,22861.75,22890.55,22799.479185780718,,22765.76789448308,,22691.537587024006,0.746324782806866,54.26875488782025,53.522430105013385
2026-04-06T14:05:00+05:30,22890.7,22898.65,22865.95,22866.05,22802.32147649169,,22769.47860503478,,22693.83679252928,-1.4496938068641256,51.710312846433226,53.16000665329735
2026-04-06T14:10:00+05:30,22866.9,22913.4,22865.95,22911.4,22808.950402667102,,22773.9007445313,,22696.63352358803,-0.3406389492316251,52.73420796675782,53.07484691598945
2026-04-06T14:15:00+05:30,22911.65,22929.7,22897.65,22914.95,22833.781632533748,,22799.86317007817,,22701.220693091647,0.11503146448116297,53.218636246590904,53.10360478210974
2026-04-06T14:20:00+05:30,22916.15,22928.5,22907.25,22907.25,22839.85130090706,,22809.06935307035,,22704.41639718443,-0.5809247270654723,52.3774488732779,52.95837360034337
2026-04-06T14:25:00+05:30,22908,22913.3,22881.4,22895.45,22839.85130090706,,22809.06935307035,,22707.348499558324,-2.222543367189857,50.18019439135605,52.40273775854591
2026-04-06T14:30:00+05:30,22896.65,22925.85,22895.9,22922.25,22839.85130090706,,22809.06935307035,,22710.511160866532,-1.9024010985228728,50.024736385392316,51.92713748391519
2026-04-06T14:35:00+05:30,22923.1,22940.7,22902.65,22918,22845.207455990192,,22814.98098338829,,22714.288091542097,-2.346649989203243,48.99382499741114,51.34047498661438
2026-04-06T14:40:00+05:30,22918.65,22928.5,22904.15,22913.8,22845.207455990192,,22814.98098338829,,22716.57922546798,-3.2381768157162796,47.29275396696903,50.53093078268531
2026-04-06T14:45:00+05:30,22914.3,22928.65,22911.55,22922,22847.064791531146,,22821.97334654451,,22719.11191210545,-3.5645939864499923,46.07518829962282,49.639782286072816
2026-04-06T14:50:00+05:30,22924.2,22929.25,22905.3,22911.15,22847.064791531146,,22821.97334654451,,22722.67285201221,-4.727302110455767,43.73065464800311,48.45795675845888
2026-04-06T14:55:00+05:30,22910.6,22930.3,22886.3,22917.15,22847.064791531146,,22821.97334654451,,22726.9736799971,-5.267128008109388,41.874046748322144,47.14117475643153
2026-04-06T15:00:00+05:30,22917.05,22969.05,22912.45,22959.65,22866.129950639017,,22834.53581963095,,22733.492606211774,-3.0468952484377354,43.332555695884366,46.3794509443221
2026-04-06T15:05:00+05:30,22960.2,22977.4,22959.75,22975.35,22895.910953107064,,22867.657237667856,,22738.730808621032,-0.9164683633169162,45.23386549017596,46.150333853492874
2026-04-06T15:10:00+05:30,22974.65,22998.35,22965.35,22989.35,22909.51915545171,,22881.124013901066,,22744.459732611675,0.9395882300743068,47.324819141085754,46.38523091101145
2026-04-06T15:15:00+05:30,22990.3,22991.2,22967.05,22970.9,22909.51915545171,,22881.226612510964,,22750.58497741755,0.4533525839129098,46.95192164090258,46.49856905698967
2026-04-06T15:20:00+05:30,22970.85,22972.95,22957.95,22969.85,22909.51915545171,,22881.226612510964,,22755.786310970692,-0.36610311603687506,46.04094016194358,46.407043277980456
2026-04-06T15:25:00+05:30,22969.9,22972.2,22954.2,22959.45,22909.51915545171,,22881.226612510964,,22760.153589852154,-1.9473182019134185,43.97289552558868,45.9202137275021
2026-04-07T09:15:00+05:30,22839.75,22843.95,22719.3,22773.05,,22869.68823557736,,22933.54292447951,22778.766666666666,-15.150569905349151,26.98200134581566,42.13257125116481
2026-04-07T09:20:00+05:30,22773.75,22825.8,22758.75,22802.15,,22869.68823557736,,22933.54292447951,22784.789925235335,-21.158914966605167,15.68392754290835,36.84284250951352
2026-04-07T09:25:00+05:30,22804.65,22893.4,22801.3,22889.85,22752.293179891432,,,22933.54292447951,22801.774593720962,-18.554724009685756,13.649437497406325,32.20416150709208
2026-04-07T09:30:00+05:30,22891.45,22901.05,22856.75,22858.35,22784.166020896864,,,22933.54292447951,22813.032932690654,-18.25365388011852,9.387094156943931,27.64074803706245
2026-04-07T09:35:00+05:30,22860.2,22880.35,22837.65,22851.25,22784.166020896864,,,22933.54292447951,22818.164874521877,-17.813163093280174,5.374294170462235,23.18745726374241
2026-04-07T09:40:00+05:30,22854.9,22868.5,22793,22801.8,22784.166020896864,,,22933.54292447951,22818.50906072849,-19.970455655170262,-1.7756123052204202,18.194843349949842
2026-04-07T09:45:00+05:30,22803.25,22863,22803.25,22818.25,22784.166020896864,,,22933.54292447951,22819.38403363618,-19.391798898132897,-6.044905272716278,13.346893625416618
2026-04-07T09:50:00+05:30,22819.7,22853.85,22811.25,22841.4,22784.166020896864,,,22933.54292447951,22820.414941359482,-16.656860075703985,-7.474181469213363,9.182678606490622
2026-04-07T09:55:00+05:30,22843.95,22892.65,22842.45,22886.15,22784.166020896864,,,22933.54292447951,22824.5450785413,-11.297349549246686,-4.939008330067736,6.35834121917895
2026-04-07T10:00:00+05:30,22889.35,22923.5,22879.3,22913.9,22803.927718404022,,,22933.54292447951,22833.062918127056,-5.632914063135601,-0.6828013597405516,4.95011270339505
2026-04-07T10:05:00+05:30,22914.45,22928.7,22893.75,22897.5,22815.131332483816,,,22933.54292447951,22836.511195356234,-2.8790078948867066,1.3513528347866668,4.230360729673373
2026-04-07T10:10:00+05:30,22899.5,22923.55,22887,22920,22815.131332483816,,,22933.54292447951,22839.525963704138,0.39533953515722686,4.724535148619907,4.32919561346268
2026-04-07T10:15:00+05:30,22921.8,22952.2,22917.45,22943.2,22841.153215066646,,22788.631931061875,,22844.43518495824,3.8680140684889412,9.164213199073856,5.296199130584915
2026-04-07T10:20:00+05:30,22945.75,22966.6,22915.85,22926.45,22847.161804313313,,22794.426237955686,,22849.351586605604,4.724621194572497,11.201975623800536,6.477354429228039
2026-04-07T10:25:00+05:30,22928.8,22945.7,22922.8,22943.65,22847.161804313313,,22795.261114160116,,22852.37623367626,6.052464509628331,14.042935066263453,7.990470556635122
2026-04-07T10:30:00+05:30,22944.5,22947.9,22910.45,22913.7,22847.161804313313,,22795.261114160116,,22854.49014373313,4.5832641579312,13.719550754049123,9.136286596117923
2026-04-07T10:35:00+05:30,22915.9,22929.95,22887.6,22928.75,22847.161804313313,,22795.261114160116,,22856.206724393756,4.299297619507948,14.510408620502858,10.21111100099491
2026-04-07T10:40:00+05:30,22930.65,22965.25,22928.2,22958.85,22857.03843796822,,22813.752252222723,,22859.586894631568,5.723755540147733,17.365805426179577,11.642049886031844
2026-04-07T10:45:00+05:30,22960.3,22960.95,22924,22931.75,22857.03843796822,,22813.752252222723,,22862.224826902773,4.480932408998875,17.243215397280437,12.762282988281562
2026-04-07T10:50:00+05:30,22933.2,22933.5,22862.4,22879.2,22857.03843796822,,22813.752252222723,,22863.491371306412,-0.002912464906268397,12.758642407148727,12.761554872054996
2026-04-07T10:55:00+05:30,22881.1,22904.05,22834.65,22843.95,,22963.274253621996,22813.752252222723,,22863.3840520917,-5.179064198512011,6.287724623914983,11.466788822426993
2026-04-07T11:00:00+05:30,22845.1,22864.35,22827.75,22850.55,,22938.938040940895,22813.752252222723,,22862.694969021268,-7.835224666811952,1.6727579889120534,9.507982655724005
2026-04-07T11:05:00+05:30,22853.85,22886.7,22844.8,22864.95,,22938.938040940895,22813.752252222723,,22862.818889957358,-8.257027269816227,-0.8133014315462788,7.443725838269948
2026-04-07T11:10:00+05:30,22867.6,22878.95,22848.4,22862.5,,22938.938040940895,22813.752252222723,,22862.83791704621,-8.312774260067425,-2.9472419868143334,5.365532273253091
2026-04-07T11:15:00+05:30,22866.05,22903.15,22852.15,22893.7,,22938.938040940895,22813.752252222723,,22863.556254767762,-5.9697514530745455,-2.09665704309009,3.873094409984455
2026-04-07T11:20:00+05:30,22895,22928.2,22887.5,22927.5,,22938.938040940895,22813.752252222723,,22865.272601484547,-2.066519139218242,1.2899454859616526,3.3564646251798944
2026-04-07T11:25:00+05:30,22928.8,22947,22920.95,22943.6,22844.993692785712,,22813.752252222723,,22867.317377411284,1.4851457451382104,5.212896806602657,3.727751061464447
2026-04-07T11:30:00+05:30,22943.5,22946.4,22933.1,22943.95,22853.88775814643,,22818.612568581342,,22869.354445130895,3.6217576808976553,8.254948162586516,4.63319048168886
2026-04-07T11:35:00+05:30,22944.5,22960.25,22927.6,22944.25,22859.090870239106,,22825.106311723208,,22871.485335148624,4.747991512798771,10.568179872687324,5.820188359888553
2026-04-07T11:40:00+05:30,22945.05,22945.05,22911.75,22921.25,22859.090870239106,,22825.106311723208,,22872.81918083867,3.684127684967832,10.425347966098343,6.741220281130511
2026-04-07T11:45:00+05:30,22922.4,22928,22903.8,22917.1,22859.090870239106,,22825.106311723208,,22873.6243158927,2.4978886638110325,9.863581110894302,7.365692447083269
2026-04-07T11:50:00+05:30,22918.7,22943.1,22917.1,22942.95,22859.090870239106,,22825.106311723208,,22874.415531206338,3.2059685729313685,11.37315316324748,8.167184590316111
2026-04-07T11:55:00+05:30,22944.35,22991.7,22943.45,22984.7,22886.092962346444,,22854.8097486216,,22876.904012013645,6.07164597343251,15.756742057106749,9.685096083674239
2026-04-07T12:00:00+05:30,22986.2,22987.75,22943.2,22944.4,22886.092962346444,,22854.8097486216,,22879.15837055866,4.889362311695276,15.796798973293335,10.907436661598059
2026-04-07T12:05:00+05:30,22945.85,22950.3,22926,22949.05,22886.092962346444,,22854.8097486216,,22880.033951969363,4.0893324842463326,16.019102266905975,11.929769782659642
2026-04-07T12:10:00+05:30,22950.5,22950.5,22906.25,22942.55,22886.092962346444,,22854.8097486216,,22881.108614229022,2.8499434726974577,15.492199123531464,12.642255650834006
2026-04-07T12:15:00+05:30,22939.95,22947.25,22922.5,22929.95,22886.092962346444,,22854.8097486216,,22881.87402290008,1.0043601093895038,13.897705787570885,12.893345678181381
2026-04-07T12:20:00+05:30,22931.85,22932.65,22905.7,22912.75,22886.092962346444,,22854.8097486216,,22882.37634643349,-1.420275993487932,11.118000686321466,12.538276679809398
2026-04-07T12:25:00+05:30,22914.95,22929.3,22909.45,22924.75,22886.092962346444,,22854.8097486216,,22883.229334644442,-2.2140348246227166,9.770733149031003,11.98476797365372
2026-04-07T12:30:00+05:30,22926.2,22945.35,22920.3,22934.85,22886.092962346444,,22854.8097486216,,22884.036123701215,-2.0601885556546584,9.409532279085397,11.469720834740055
2026-04-07T12:35:00+05:30,22937.55,22946.3,22924.45,22946.3,22886.092962346444,,22854.8097486216,,22884.80397870406,-1.2296172111363113,9.932699320819665,11.162316531955977
2026-04-07T12:40:00+05:30,22947.2,22951.9,22933.1,22946.05,22886.092962346444,,22854.8097486216,,22885.436953443048,-0.7622917422572719,10.209451854134386,10.971743596391658
2026-04-07T12:45:00+05:30,22947.2,22948.85,22931.5,22942.8,22886.092962346444,,22854.8097486216,,22886.130121982627,-0.7368552986630643,10.050674473062827,10.787529771725891
2026-04-07T12:50:00+05:30,22944.8,22952.05,22925.25,22939.85,22886.092962346444,,22854.8097486216,,22887.329265916942,-0.9688950142826052,9.576411003872636,10.545306018155241
2026-04-07T12:55:00+05:30,22940.5,22944.6,22912.5,22915.9,22886.092962346444,,22854.8097486216,,22887.869666728708,-2.68811452548392,7.185162861300341,9.873277386784261
2026-04-07T13:00:00+05:30,22917.4,22942.2,22907.85,22937.7,22886.092962346444,,22854.8097486216,,22888.45194062549,-2.3235603170317596,6.968826990494563,9.292387307526322
2026-04-07T13:05:00+05:30,22939.7,22939.7,22911.35,22912.75,22886.092962346444,,22854.8097486216,,22888.987948213937,-3.6502275640169017,4.729602852505195,8.379830416522097
2026-04-07T13:10:00+05:30,22914.1,22956.05,22906.15,22938.85,22886.092962346444,,22854.8097486216,,22889.930661467304,-2.7011622206868537,5.00337764066353,7.7045398613503835
2026-04-07T13:15:00+05:30,22941.65,22970.7,22940.5,22967.3,22886.4241550138,,22860.507913076028,,22890.868394137797,-0.21933534650775055,7.430370678215695,7.649706024723446
2026-04-07T13:20:00+05:30,22969.3,22969.3,22948.55,22954.25,22891.13294726311,,22867.117121768424,,22891.79712712183,0.44516215610234244,8.206158719851373,7.760996563749031
2026-04-07T13:25:00+05:30,22954.75,22961.1,22933.75,22959.95,22891.13294726311,,22867.117121768424,,22892.448114487863,1.1313253409988544,9.175153239997599,8.043827898998744
2026-04-07T13:30:00+05:30,22961.9,23045.4,22961.8,23012.8,22931.274422404957,,22896.216118632423,,22895.683422731283,4.80152267753866,14.04573124592207,9.24420856838341
2026-04-07T13:35:00+05:30,23014.15,23033.1,23003.15,23030.2,22946.42070128471,,22912.494506769184,,22897.428835817787,7.876377177121984,19.08968003978589,11.213302862663905
2026-04-07T13:40:00+05:30,23031.1,23062.4,23016.55,23056.05,22966.770916220474,,22930.652556092264,,22899.97370967815,10.938200768827759,24.886053823698603,13.947853054870844
2026-04-07T13:45:00+05:30,23057.5,23063.55,23017.75,23020.75,22967.00112040945,,22930.652556092264,,22902.307822761308,9.903970473252777,26.327816146436817,16.42384567318404
2026-04-07T13:50:00+05:30,23022.2,23044.1,22995.05,23026.95,22967.00112040945,,22930.652556092264,,22904.55562111818,8.982488912317496,27.65195681358091,18.669467901263413
2026-04-07T13:55:00+05:30,23029,23032.7,22960.05,22977.7,22967.00112040945,,22930.652556092264,,22906.07776361487,4.62081929215498,24.445492016457138,19.824672724302157
2026-04-07T14:00:00+05:30,22979.9,23020.55,22974.1,23013.55,22967.00112040945,,22930.652556092264,,22907.474238181792,3.7519037818158303,24.514552451571944,20.762648669756114
2026-04-07T14:05:00+05:30,23016.4,23022.65,22993.9,23015.55,22967.00112040945,,22930.652556092264,,22908.862600202636,2.9489496006101064,24.448835670518747,21.49988606990864
2026-04-07T14:10:00+05:30,23016.15,23018.35,22986.05,23011.95,22967.00112040945,,22930.652556092264,,22910.36202183065,1.8653307175905525,23.83154946689683,21.96621874930628
2026-04-07T14:15:00+05:30,23014.55,23026.15,22994.8,22996.6,22967.00112040945,,22930.652556092264,,22911.842413095605,-0.09150728658819318,21.851834641071036,21.94334192765923
2026-04-07T14:20:00+05:30,22998.9,23011.8,22982.15,23004.8,22967.00112040945,,22930.652556092264,,22912.9959388578,-0.9899668906160137,20.70588331438921,21.695850205005225
2026-04-07T14:25:00+05:30,23005.95,23025.4,22999.05,23014.1,22967.00112040945,,22930.652556092264,,22914.136921714813,-1.1055009155574638,20.313974060558394,21.419474976115858
2026-04-07T14:30:00+05:30,23015,23049.95,23012.95,23034.2,22967.00112040945,,22930.652556092264,,22916.08649272801,-0.03250544138459688,21.37884317438511,21.411348615769707
2026-04-07T14:35:00+05:30,23036.05,23036.45,22989.45,23001.3,22967.00112040945,,22930.652556092264,,22917.56377498151,-1.6530729944645692,19.345007372688997,20.998080367153566
2026-04-07T14:40:00+05:30,23004.25,23041.15,23003.45,23028.6,22967.00112040945,,22930.652556092264,,22919.591236245335,-1.0313697914856945,19.70886812779645,20.740237919282144
2026-04-07T14:45:00+05:30,23031.4,23055.3,23020.7,23044.55,22967.00112040945,,22930.652556092264,,22921.4120646378,0.2411747882205013,21.04170640455777,20.80053161633727
2026-04-07T14:50:00+05:30,23046.4,23068.95,23045.2,23060.05,22982.97463791636,,22947.51984260877,,22924.008137947912,1.8256776094748446,23.082628628180828,21.256951018705983
2026-04-07T14:55:00+05:30,23064.6,23101.4,23064.2,23096.7,23008.269656020544,,22971.795358347892,,22929.666349173487,4.868230057912211,27.342238591096248,22.474008533184037
2026-04-07T15:00:00+05:30,23096.85,23130.25,23076.5,23118.55,23027.196173219512,,22987.3458225131,,22940.70968627119,7.709567033082642,32.11096732453734,24.4014002914547
2026-04-07T15:05:00+05:30,23117.95,23134.8,23102.15,23127,23042.840114558538,,23004.25374026179,,22951.695324385884,9.403110110565382,36.15528792966143,26.752177819096044
2026-04-07T15:10:00+05:30,23125,23130,23099.35,23109.25,23042.840114558538,,23004.25374026179,,22959.264537153118,8.595005500849734,37.49593469515821,28.90092919430848
2026-04-07T15:15:00+05:30,23109.4,23142.3,23106.1,23123.45,23049.40776588908,,23012.545279612048,,22967.533323505453,8.280663367587088,39.25175840379234,30.97109503620525
2026-04-07T15:20:00+05:30,23125.35,23145.15,23123.1,23135.35,23060.867377594626,,23027.020751650845,,22974.672746826807,8.126626389250141,41.12937802276792,33.00275163351778
2026-04-07T15:25:00+05:30,23137.05,23153.85,23124.15,23129.95,23066.435258714893,,23033.696176485762,,22979.541941097315,6.958572639894427,41.70096743338581,34.742394793491385
2026-04-08T09:15:00+05:30,23856.25,23938.85,23828.5,23900,23733.848495779148,,23546.231558837186,,23889.11666666667,54.68773154367799,103.10205922308887,48.41432767941088
2026-04-08T09:20:00+05:30,23899.95,23928.1,23859.8,23862.6,23744.78482099019,,23569.760902953465,,23887.402089693278,78.90845761163968,147.04989969396047,68.1414420823208
2026-04-08T09:25:00+05:30,23863.35,23893.65,23855.2,23877.75,23744.78482099019,,23571.119812658122,,23885.141044854645,90.29863282598339,181.01473311480004,90.71610028881665
2026-04-08T09:30:00+05:30,23877.85,23909.35,23875.9,23879.45,23751.00567594365,,23609.61533139231,,23885.598976793415,91.98561910015148,205.698124164006,113.71250506385452
2026-04-08T09:35:00+05:30,23879.95,23916.2,23879.9,23913.9,23759.83664214647,,23632.31629825308,,23887.852595247212,89.38277457784474,225.44097328616044,136.0581987083157
2026-04-08T09:40:00+05:30,23913.35,23921.35,23899.5,23921.05,23776.937310039142,,23664.70966842777,,23890.43127706957,82.28164898523343,238.9102599398575,156.62861095462407
2026-04-08T09:45:00+05:30,23920.15,23961.1,23920.15,23941.55,23809.716694537186,,23707.196201584993,,23894.97056731196,73.3977699916224,248.37582344415205,174.97805345252965
2026-04-08T09:50:00+05:30,23940.95,23961.25,23912.55,23921.2,23809.716694537186,,23712.2040814265,,23897.701848103196,61.087963389091016,251.3380076888934,190.2500442998024
2026-04-08T09:55:00+05:30,23922.05,23936.6,23891.85,23897.4,23809.716694537186,,23712.2040814265,,23898.295156267013,46.91674937007204,248.89598101239244,201.9792316423204
2026-04-08T10:00:00+05:30,23896.9,23923.9,23892.85,23900.35,23809.716694537186,,23712.2040814265,,23898.655792653935,33.92190944457727,244.381618448042,210.45970900346472
2026-04-08T10:05:00+05:30,23900.4,23935.1,23893.15,23901.85,23809.716694537186,,23718.478925359916,,23899.095151749993,22.17575848674258,238.17940711189294,216.00364862515036
2026-04-08T10:10:00+05:30,23902,23903.4,23878.6,23880.15,23809.716694537186,,23718.478925359916,,23898.657855719546,10.296901385656213,228.87477535722064,218.57787397156443
2026-04-08T10:15:00+05:30,23880.45,23905.05,23869.1,23904.6,23809.716694537186,,23718.478925359916,,23898.436471897654,1.879292427128405,220.92698950547492,219.04769707834652
2026-04-08T10:20:00+05:30,23905.25,23913,23877.4,23893.1,23809.716694537186,,23726.16111158738,,23898.2978199168,-6.226136581946719,211.2650263509131,217.49116293285982
2026-04-08T10:25:00+05:30,23892.75,23915.25,23880.05,23908.75,23809.716694537186,,23734.95500042864,,23898.410569196316,-11.964157067058807,202.53596659903633,214.50012366609513
